Run,Players,Player,Satellites,Stations,ISL,Cost,Count,Min,Max,Avg,StdDev,StdErr,Total Cost,Total Value Avg,Total Value StdErr
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|DAT|oSGL|oISL 2.SmallSat@MEO3|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2050,1,4700,4700,4700,0,0,4100,7750,88.03408430829505
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|SAR|pSGL|oISL 2.SmallSat@MEO3|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2050,1,3200,3200,3200,0,0,4100,6600,81.24038404635961
1.MediumSat@MEO6|VIS|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|pSGL|oISL 2.MediumSat@MEO3|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2050,1,2900,2900,2900,0,0,4100,4750,68.92024376045111
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|SAR|DAT|pSGL|oISL 2.MediumSat@MEO3|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2050,1,1800,1800,1800,0,0,4100,4600,67.82329983125268
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|DAT|pSGL|oISL 2.MediumSat@MEO3|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2100,1,2900,2900,2900,0,0,4200,4750,68.92024376045111
1.MediumSat@MEO6|SAR|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|SAR|oSGL|oISL 2.MediumSat@MEO3|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2150,1,3800,3800,3800,0,0,4300,8800,93.8083151964686
1.MediumSat@MEO6|SAR|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|SAR|pSGL|oISL 2.MediumSat@MEO3|SAR|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2150,1,2850,2850,2850,0,0,4300,5300,72.80109889280519
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|SAR|DAT|pSGL|oISL 2.MediumSat@MEO3|SAR|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2200,1,2850,2850,2850,0,0,4400,5300,72.80109889280519
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|SAR|DAT|oSGL|oISL 2.MediumSat@MEO3|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2200,1,3800,3800,3800,0,0,4400,8800,93.8083151964686
1.MediumSat@MEO6|VIS|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|oSGL|oISL 2.MediumSat@MEO3|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2200,1,4700,4700,4700,0,0,4400,7750,88.03408430829505
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|SAR|oSGL|oISL 2.SmallSat@MEO3|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2200,1,6200,6200,6200,0,0,4400,12750,112.91589790636215
1.MediumSat@MEO6|VIS|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|pSGL|oISL 2.MediumSat@MEO3|SAR|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2200,1,2700,2700,2700,0,0,4400,6050,77.78174593052023
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|DAT|oSGL|oISL 2.MediumSat@MEO3|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2250,1,4700,4700,4700,0,0,4500,7750,88.03408430829505
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|SAR|DAT|pSGL|oISL 2.MediumSat@MEO3|VIS|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2250,1,3150,3150,3150,0,0,4500,5900,76.81145747868608
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|SAR|DAT|pSGL|oISL 2.MediumSat@MEO3|SAR|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2250,1,2850,2850,2850,0,0,4500,5300,72.80109889280519
1.MediumSat@MEO6|VIS|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|pSGL|oISL 2.MediumSat@MEO3|VIS|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2250,1,3500,3500,3500,0,0,4500,6600,81.24038404635961
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|SAR|pSGL|oISL 2.MediumSat@MEO3|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2250,1,3200,3200,3200,0,0,4500,6600,81.24038404635961
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO4|VIS|SAR|DAT|pSGL|oISL 2.SmallSat@MEO3|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2250,1,3200,3200,3200,0,0,4500,6600,81.24038404635961
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|DAT|pSGL|oISL 2.MediumSat@MEO3|SAR|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2250,1,2700,2700,2700,0,0,4500,6050,77.78174593052023
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|DAT|pSGL|oISL 2.MediumSat@MEO3|SAR|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2300,1,2700,2700,2700,0,0,4600,6050,77.78174593052023
1.MediumSat@MEO6|SAR|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|SAR|oSGL|oISL 2.MediumSat@MEO3|SAR|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2300,1,5950,5950,5950,0,0,4600,11950,109.31605554537722
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|DAT|pSGL|oISL 2.MediumSat@MEO3|VIS|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2300,1,3500,3500,3500,0,0,4600,6600,81.24038404635961
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|SAR|DAT|oSGL|oISL 2.MediumSat@MEO3|SAR|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2350,1,5950,5950,5950,0,0,4700,11950,109.31605554537722
1.MediumSat@MEO6|VIS|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|oSGL|oISL 2.MediumSat@MEO3|SAR|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2350,1,7600,7600,7600,0,0,4700,12650,112.47221879201993
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|DAT|pSGL|oISL 2.MediumSat@MEO3|VIS|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2350,1,3500,3500,3500,0,0,4700,6600,81.24038404635961
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO4|VIS|SAR|DAT|oSGL|oISL 2.SmallSat@MEO3|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2400,1,6200,6200,6200,0,0,4800,12750,112.91589790636215
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|SAR|DAT|oSGL|oISL 2.MediumSat@MEO3|VIS|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2400,1,6600,6600,6600,0,0,4800,13550,116.40446726822816
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|DAT|oSGL|oISL 2.MediumSat@MEO3|SAR|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2400,1,7600,7600,7600,0,0,4800,12650,112.47221879201993
1.MediumSat@MEO6|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|SAR|DAT|oSGL|oISL 2.MediumSat@MEO3|SAR|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2400,1,5950,5950,5950,0,0,4800,11950,109.31605554537722
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|SAR|oSGL|oISL 2.MediumSat@MEO3|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2400,1,6200,6200,6200,0,0,4800,12750,112.91589790636215
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|SAR|pSGL|oISL 2.MediumSat@MEO3|SAR|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2400,1,2850,2850,2850,0,0,4800,6400,80
1.MediumSat@MEO6|VIS|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|oSGL|oISL 2.MediumSat@MEO3|VIS|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2400,1,6000,6000,6000,0,0,4800,12150,110.22703842524301
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|SAR|pSGL|oISL 2.MediumSat@MEO3|SAR|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2450,1,2850,2850,2850,0,0,4900,6400,80
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO4|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO3|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2450,1,3200,3200,3200,0,0,4900,6600,81.24038404635961
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|DAT|oSGL|oISL 2.MediumSat@MEO3|VIS|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2450,1,6000,6000,6000,0,0,4900,12150,110.22703842524301
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|SAR|pSGL|oISL 2.MediumSat@MEO3|VIS|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2450,1,3400,3400,3400,0,0,4900,6900,83.06623862918075
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|DAT|oSGL|oISL 2.MediumSat@MEO3|SAR|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2450,1,7600,7600,7600,0,0,4900,12650,112.47221879201993
1.MediumSat@MEO6|VIS|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|DAT|oSGL|oISL 2.MediumSat@MEO3|VIS|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2500,1,6000,6000,6000,0,0,5000,12150,110.22703842524301
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|SAR|pSGL|oISL 2.MediumSat@MEO3|VIS|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2500,1,3400,3400,3400,0,0,5000,6900,83.06623862918075
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|SAR|oSGL|oISL 2.MediumSat@MEO3|SAR|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2550,1,8500,8500,8500,0,0,5100,14300,119.58260743101398
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO4|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO3|SAR|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2600,1,2850,2850,2850,0,0,5200,6400,80
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO4|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO3|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2600,1,6200,6200,6200,0,0,5200,12750,112.91589790636215
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|SAR|oSGL|oISL 2.MediumSat@MEO3|SAR|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2600,1,8500,8500,8500,0,0,5200,14300,119.58260743101398
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|SAR|oSGL|oISL 2.MediumSat@MEO3|VIS|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2600,1,6700,6700,6700,0,0,5200,14800,121.6552506059644
1.MediumSat@MEO6|VIS|SAR|pSGL|oISL 1.MediumSat@MEO5|VIS|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO4|VIS|SAR|pSGL|oISL 2.MediumSat@MEO3|VIS|SAR|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2650,1,2800,2800,2800,0,0,5300,6800,82.46211251235322
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|SAR|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO4|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO3|SAR|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2650,1,2850,2850,2850,0,0,5300,6400,80
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|SAR|oSGL|oISL 2.MediumSat@MEO3|VIS|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2650,1,6650,6650,6650,0,0,5300,14850,121.8605760695394
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO4|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO3|VIS|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2650,1,3400,3400,3400,0,0,5300,6900,83.06623862918075
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|DAT|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO4|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO3|VIS|DAT|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2700,1,3400,3400,3400,0,0,5400,6900,83.06623862918075
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO4|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO3|SAR|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2750,1,8500,8500,8500,0,0,5500,14300,119.58260743101398
1.MediumSat@MEO6|VIS|SAR|oSGL|oISL 1.MediumSat@MEO5|VIS|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO4|VIS|SAR|oSGL|oISL 2.MediumSat@MEO3|VIS|SAR|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2800,1,6900,6900,6900,0,0,5600,13450,115.97413504743201
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO4|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO3|VIS|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2800,1,6700,6700,6700,0,0,5600,14800,121.6552506059644
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|SAR|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO4|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO3|SAR|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2800,1,8500,8500,8500,0,0,5600,14300,119.58260743101398
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|DAT|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO4|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO3|VIS|DAT|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,2850,1,6650,6650,6650,0,0,5700,14850,121.8605760695394
1.LargeSat@MEO6|VIS|SAR|DAT|pSGL|oISL 1.MediumSat@MEO5|VIS|SAR|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.LargeSat@MEO4|VIS|SAR|DAT|pSGL|oISL 2.MediumSat@MEO3|VIS|SAR|pSGL|oISL 2.GroundSta@SUR5|pSGL,2,0,4,2,true,2850,1,2800,2800,2800,0,0,5700,6800,82.46211251235322
1.LargeSat@MEO6|VIS|SAR|DAT|oSGL|oISL 1.MediumSat@MEO5|VIS|SAR|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.LargeSat@MEO4|VIS|SAR|DAT|oSGL|oISL 2.MediumSat@MEO3|VIS|SAR|oSGL|oISL 2.GroundSta@SUR5|oSGL,2,0,4,2,true,3000,1,6900,6900,6900,0,0,6000,13450,115.97413504743201
1.SmallSat@MEO6|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO3|pSGL|oISL 2.SmallSat@MEO2|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,1900,1,0,0,0,0,0,3800,0,0
1.SmallSat@MEO6|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO3|oSGL|oISL 2.SmallSat@MEO2|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2100,1,0,0,0,0,0,4200,0,0
1.MediumSat@MEO6|DAT|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|DAT|pSGL|oISL 2.SmallSat@MEO2|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2100,1,0,0,0,0,0,4200,0,0
1.SmallSat@MEO6|SAR|pSGL 1.SmallSat@MEO5|SAR|pSGL 1.SmallSat@MEO4|SAR|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO3|SAR|pSGL 2.SmallSat@MEO2|SAR|pSGL 2.SmallSat@MEO1|SAR|pSGL 2.GroundSta@SUR4|pSGL,2,0,6,2,false,2200,1,4500,4500,4500,0,0,4400,8450,91.92388155425118
1.SmallSat@MEO6|VIS|pSGL 1.SmallSat@MEO5|SAR|pSGL 1.SmallSat@MEO4|SAR|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO3|VIS|pSGL 2.SmallSat@MEO2|SAR|pSGL 2.SmallSat@MEO1|SAR|pSGL 2.GroundSta@SUR4|pSGL,2,0,6,2,false,2250,1,4250,4250,4250,0,0,4500,9050,95.13148795220224
1.MediumSat@MEO6|SAR|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|SAR|pSGL|oISL 2.SmallSat@MEO2|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2250,1,3250,3250,3250,0,0,4500,7400,86.02325267042627
1.MediumSat@MEO6|DAT|pSGL|oISL 1.MediumSat@MEO5|DAT|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|DAT|pSGL|oISL 2.MediumSat@MEO2|DAT|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2300,1,0,0,0,0,0,4600,0,0
1.SmallSat@MEO6|VIS|pSGL 1.SmallSat@MEO5|VIS|pSGL 1.SmallSat@MEO4|SAR|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO3|VIS|pSGL 2.SmallSat@MEO2|VIS|pSGL 2.SmallSat@MEO1|SAR|pSGL 2.GroundSta@SUR4|pSGL,2,0,6,2,false,2300,1,4400,4400,4400,0,0,4600,8700,93.27379053088815
1.MediumSat@MEO6|DAT|oSGL|oISL 1.SmallSat@MEO5|oSGL|oISL 1.SmallSat@MEO4|oSGL|oISL 1.GroundSta@SUR1|oSGL 2.MediumSat@MEO3|DAT|oSGL|oISL 2.SmallSat@MEO2|oSGL|oISL 2.SmallSat@MEO1|oSGL|oISL 2.GroundSta@SUR4|oSGL,2,0,6,2,true,2300,1,0,0,0,0,0,4600,0,0
1.MediumSat@MEO6|VIS|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|pSGL|oISL 2.SmallSat@MEO2|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2300,1,3750,3750,3750,0,0,4600,6600,81.24038404635961
1.MediumSat@MEO6|SAR|DAT|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|SAR|DAT|pSGL|oISL 2.SmallSat@MEO2|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2300,1,3250,3250,3250,0,0,4600,7400,86.02325267042627
1.MediumSat@MEO6|VIS|DAT|pSGL|oISL 1.SmallSat@MEO5|pSGL|oISL 1.SmallSat@MEO4|pSGL|oISL 1.GroundSta@SUR1|pSGL 2.MediumSat@MEO3|VIS|DAT|pSGL|oISL 2.SmallSat@MEO2|pSGL|oISL 2.SmallSat@MEO1|pSGL|oISL 2.GroundSta@SUR4|pSGL,2,0,6,2,true,2350,1,3750,3750,3750,0,0,4700,6600,81.24038404635961
1.SmallSat@MEO6|VIS|pSGL 1.SmallSat@MEO5|VIS|pSGL 1.SmallSat@MEO4|VIS|pSGL 1.GroundSta@SUR1|pSGL 2.SmallSat@MEO3|VIS|pSGL 2.SmallSat@MEO2|VIS|pSGL 2.SmallSat@MEO1|VIS|pSGL 2.GroundSta@SUR4|pSGL,2,0,6,2,false,2350,1,4500,4500,4500,0,0,4700,8750,93.54143466934853
1.SmallSat@MEO6|SAR|oSGL 1.SmallSat@MEO5|SAR|oSGL 1.SmallSat@MEO4|SAR|oSGL 1.GroundSta@SUR1|oSGL 2.SmallSat@MEO3|SAR|oSGL 2.SmallSat@MEO2|SAR|oSGL 2.SmallSat@MEO1|SAR|oSGL 2.GroundSta@SUR4|oSGL,2,0,6,2,false,2400,1,9400,9400,9400,0,0,4800,17700,133.04134695650072
